id,recipeId,level,actions,config,_comment
112,12,2,"[{""ingridient"": 63,""count"": 3,""steps"": [{""id"": 10},{""id"": 2,""dish"": 25}]},{""ingridient"": 10,""count"": 1,""steps"": [{""id"": 10},{""id"": 2,""dish"": 7}]},{""ingridient"": 39,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 60,""count"": 1,""steps"": [{""id"": 10},{""id"": 2,""dish"": 7}]}]","",улитки
113,12,3,"[{""ingridient"": 63,""count"": 3,""steps"": [{""id"": 10},{""id"": 15,""dish"": 25}]},{""ingridient"": 10,""count"": 1,""steps"": [{""id"": 10},{""id"": 15,""dish"": 7}]},{""ingridient"": 39,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 60,""count"": 1,""steps"": [{""id"": 10},{""id"": 15,""dish"": 7}]}]","",улитки
114,12,4,"[{""ingridient"": 63,""count"": 3,""steps"": [{""id"": 10},{""id"": 16,""dish"": 25}]},{""ingridient"": 10,""count"": 1,""steps"": [{""id"": 10},{""id"": 16,""dish"": 7}]},{""ingridient"": 39,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 60,""count"": 1,""steps"": [{""id"": 10},{""id"": 16,""dish"": 7}]}]","",улитки
115,12,5,"[{""ingridient"": 63,""count"": 3,""steps"": [{""id"": 10},{""id"": 22,""dish"": 25}]},{""ingridient"": 10,""count"": 1,""steps"": [{""id"": 10},{""id"": 22,""dish"": 7}]},{""ingridient"": 39,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 60,""count"": 1,""steps"": [{""id"": 10},{""id"": 22,""dish"": 7}]}]","",улитки
116,12,6,"[{""ingridient"": 63,""count"": 3,""steps"": [{""id"": 10},{""id"": 37,""dish"": 25}]},{""ingridient"": 10,""count"": 1,""steps"": [{""id"": 10},{""id"": 37,""dish"": 7}]},{""ingridient"": 39,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 60,""count"": 1,""steps"": [{""id"": 10},{""id"": 37,""dish"": 7}]}]","",улитки
117,12,7,"[{""ingridient"": 63,""count"": 3,""steps"": [{""id"": 10},{""id"": 38,""dish"": 25}]},{""ingridient"": 10,""count"": 1,""steps"": [{""id"": 10},{""id"": 38,""dish"": 7}]},{""ingridient"": 39,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 60,""count"": 1,""steps"": [{""id"": 10},{""id"": 38,""dish"": 7}]}]","",улитки
118,12,8,"[{""ingridient"": 63,""count"": 3,""steps"": [{""id"": 10},{""id"": 39,""dish"": 25}]},{""ingridient"": 10,""count"": 1,""steps"": [{""id"": 10},{""id"": 39,""dish"": 7}]},{""ingridient"": 39,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 60,""count"": 1,""steps"": [{""id"": 10},{""id"": 39,""dish"": 7}]}]","",улитки
119,12,9,"[{""ingridient"": 63,""count"": 3,""steps"": [{""id"": 10},{""id"": 40,""dish"": 25}]},{""ingridient"": 10,""count"": 1,""steps"": [{""id"": 10},{""id"": 40,""dish"": 7}]},{""ingridient"": 39,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 60,""count"": 1,""steps"": [{""id"": 10},{""id"": 40,""dish"": 7}]}]","",улитки
120,12,10,"[{""ingridient"": 63,""count"": 3,""steps"": [{""id"": 10},{""id"": 41,""dish"": 25}]},{""ingridient"": 10,""count"": 1,""steps"": [{""id"": 10},{""id"": 41,""dish"": 7}]},{""ingridient"": 39,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 60,""count"": 1,""steps"": [{""id"": 10},{""id"": 41,""dish"": 7}]}]","",улитки
121,13,1,"[{""ingridient"": 53,""count"": 2,""steps"": [{""id"": 10},{""id"": 17,""dish"": 16}]},{""ingridient"": 54,""count"": 1,""steps"": [{""id"": 10},{""id"": 17,""dish"": 14}]},{""ingridient"": 58,""count"": 1,""steps"": [{""id"": 10}]},{""ingridient"": 64,""count"": 3,""steps"": [{""id"": 10}]}]","",блинцы
122,13,2,"[{""ingridient"": 53,""count"": 2,""steps"": [{""id"": 10},{""id"": 2,""dish"": 16}]},{""ingridient"": 54,""count"": 1,""steps"": [{""id"": 10},{""id"": 2,""dish"": 14}]},{""ingridient"": 58,""count"": 1,""steps"": [{""id"": 10}]},{""ingridient"": 64,""count"": 3,""steps"": [{""id"": 10}]}]","",блинцы
123,13,3,"[{""ingridient"": 53,""count"": 2,""steps"": [{""id"": 10},{""id"": 15,""dish"": 16}]},{""ingridient"": 54,""count"": 1,""steps"": [{""id"": 10},{""id"": 15,""dish"": 14}]},{""ingridient"": 58,""count"": 1,""steps"": [{""id"": 10}]},{""ingridient"": 64,""count"": 3,""steps"": [{""id"": 10}]}]","",блинцы
124,13,4,"[{""ingridient"": 53,""count"": 2,""steps"": [{""id"": 10},{""id"": 16,""dish"": 16}]},{""ingridient"": 54,""count"": 1,""steps"": [{""id"": 10},{""id"": 16,""dish"": 14}]},{""ingridient"": 58,""count"": 1,""steps"": [{""id"": 10}]},{""ingridient"": 64,""count"": 3,""steps"": [{""id"": 10}]}]","",блинцы
125,13,5,"[{""ingridient"": 53,""count"": 2,""steps"": [{""id"": 10},{""id"": 22,""dish"": 16}]},{""ingridient"": 54,""count"": 1,""steps"": [{""id"": 10},{""id"": 22,""dish"": 14}]},{""ingridient"": 58,""count"": 1,""steps"": [{""id"": 10}]},{""ingridient"": 64,""count"": 3,""steps"": [{""id"": 10}]}]","",блинцы
126,13,6,"[{""ingridient"": 53,""count"": 2,""steps"": [{""id"": 10},{""id"": 37,""dish"": 16}]},{""ingridient"": 54,""count"": 1,""steps"": [{""id"": 10},{""id"": 37,""dish"": 14}]},{""ingridient"": 58,""count"": 1,""steps"": [{""id"": 10}]},{""ingridient"": 64,""count"": 3,""steps"": [{""id"": 10}]}]","",блинцы
127,13,7,"[{""ingridient"": 53,""count"": 2,""steps"": [{""id"": 10},{""id"": 38,""dish"": 16}]},{""ingridient"": 54,""count"": 1,""steps"": [{""id"": 10},{""id"": 38,""dish"": 14}]},{""ingridient"": 58,""count"": 1,""steps"": [{""id"": 10}]},{""ingridient"": 64,""count"": 3,""steps"": [{""id"": 10}]}]","",блинцы
128,13,8,"[{""ingridient"": 53,""count"": 2,""steps"": [{""id"": 10},{""id"": 39,""dish"": 16}]},{""ingridient"": 54,""count"": 1,""steps"": [{""id"": 10},{""id"": 39,""dish"": 14}]},{""ingridient"": 58,""count"": 1,""steps"": [{""id"": 10}]},{""ingridient"": 64,""count"": 3,""steps"": [{""id"": 10}]}]","",блинцы
129,13,9,"[{""ingridient"": 53,""count"": 2,""steps"": [{""id"": 10},{""id"": 40,""dish"": 16}]},{""ingridient"": 54,""count"": 1,""steps"": [{""id"": 10},{""id"": 40,""dish"": 14}]},{""ingridient"": 58,""count"": 1,""steps"": [{""id"": 10}]},{""ingridient"": 64,""count"": 3,""steps"": [{""id"": 10}]}]","",блинцы
130,13,10,"[{""ingridient"": 53,""count"": 2,""steps"": [{""id"": 10},{""id"": 41,""dish"": 16}]},{""ingridient"": 54,""count"": 1,""steps"": [{""id"": 10},{""id"": 41,""dish"": 14}]},{""ingridient"": 58,""count"": 1,""steps"": [{""id"": 10}]},{""ingridient"": 64,""count"": 3,""steps"": [{""id"": 10}]}]","",блинцы
131,16,1,"[{""ingridient"": 81,""count"": 1,""steps"": [{""id"": 7},{""id"": 17,""dish"": 10}]},{""ingridient"": 80,""count"": 1,""steps"": [{""id"": 7},{""id"": 17,""dish"": 2}]},{""ingridient"": 53,""count"": 2,""steps"": [{""id"": 7},{""id"": 17,""dish"": 5}]},{""ingridient"": 1,""count"": 1,""steps"": [{""id"": 7},{""id"": 17,""dish"": 7}]}]","",Салат с тунцом
132,16,2,"[{""ingridient"": 81,""count"": 1,""steps"": [{""id"": 7},{""id"": 2,""dish"": 10}]},{""ingridient"": 80,""count"": 1,""steps"": [{""id"": 7},{""id"": 2,""dish"": 2}]},{""ingridient"": 53,""count"": 2,""steps"": [{""id"": 7},{""id"": 2,""dish"": 5}]},{""ingridient"": 1,""count"": 1,""steps"": [{""id"": 7},{""id"": 2,""dish"": 7}]}]","",Салат с тунцом
133,16,3,"[{""ingridient"": 81,""count"": 1,""steps"": [{""id"": 7},{""id"": 15,""dish"": 10}]},{""ingridient"": 80,""count"": 1,""steps"": [{""id"": 7},{""id"": 15,""dish"": 2}]},{""ingridient"": 53,""count"": 2,""steps"": [{""id"": 7},{""id"": 15,""dish"": 5}]},{""ingridient"": 1,""count"": 1,""steps"": [{""id"": 7},{""id"": 15,""dish"": 7}]}]","",Салат с тунцом
134,16,4,"[{""ingridient"": 81,""count"": 1,""steps"": [{""id"": 7},{""id"": 16,""dish"": 10}]},{""ingridient"": 80,""count"": 1,""steps"": [{""id"": 7},{""id"": 16,""dish"": 2}]},{""ingridient"": 53,""count"": 2,""steps"": [{""id"": 7},{""id"": 16,""dish"": 5}]},{""ingridient"": 1,""count"": 1,""steps"": [{""id"": 7},{""id"": 16,""dish"": 7}]}]","",Салат с тунцом
135,16,5,"[{""ingridient"": 81,""count"": 1,""steps"": [{""id"": 7},{""id"": 22,""dish"": 10}]},{""ingridient"": 80,""count"": 1,""steps"": [{""id"": 7},{""id"": 22,""dish"": 2}]},{""ingridient"": 53,""count"": 2,""steps"": [{""id"": 7},{""id"": 22,""dish"": 5}]},{""ingridient"": 1,""count"": 1,""steps"": [{""id"": 7},{""id"": 22,""dish"": 7}]}]","",Салат с тунцом
136,16,6,"[{""ingridient"": 81,""count"": 1,""steps"": [{""id"": 7},{""id"": 37,""dish"": 10}]},{""ingridient"": 80,""count"": 1,""steps"": [{""id"": 7},{""id"": 37,""dish"": 2}]},{""ingridient"": 53,""count"": 2,""steps"": [{""id"": 7},{""id"": 37,""dish"": 5}]},{""ingridient"": 1,""count"": 1,""steps"": [{""id"": 7},{""id"": 37,""dish"": 7}]}]","",Салат с тунцом
137,16,7,"[{""ingridient"": 81,""count"": 1,""steps"": [{""id"": 7},{""id"": 38,""dish"": 10}]},{""ingridient"": 80,""count"": 1,""steps"": [{""id"": 7},{""id"": 38,""dish"": 2}]},{""ingridient"": 53,""count"": 2,""steps"": [{""id"": 7},{""id"": 38,""dish"": 5}]},{""ingridient"": 1,""count"": 1,""steps"": [{""id"": 7},{""id"": 38,""dish"": 7}]}]","",Салат с тунцом
138,16,8,"[{""ingridient"": 81,""count"": 1,""steps"": [{""id"": 7},{""id"": 39,""dish"": 10}]},{""ingridient"": 80,""count"": 1,""steps"": [{""id"": 7},{""id"": 39,""dish"": 2}]},{""ingridient"": 53,""count"": 2,""steps"": [{""id"": 7},{""id"": 39,""dish"": 5}]},{""ingridient"": 1,""count"": 1,""steps"": [{""id"": 7},{""id"": 39,""dish"": 7}]}]","",Салат с тунцом
139,16,9,"[{""ingridient"": 81,""count"": 1,""steps"": [{""id"": 7},{""id"": 40,""dish"": 10}]},{""ingridient"": 80,""count"": 1,""steps"": [{""id"": 7},{""id"": 40,""dish"": 2}]},{""ingridient"": 53,""count"": 2,""steps"": [{""id"": 7},{""id"": 40,""dish"": 5}]},{""ingridient"": 1,""count"": 1,""steps"": [{""id"": 7},{""id"": 40,""dish"": 7}]}]","",Салат с тунцом
140,16,10,"[{""ingridient"": 81,""count"": 1,""steps"": [{""id"": 7},{""id"": 41,""dish"": 10}]},{""ingridient"": 80,""count"": 1,""steps"": [{""id"": 7},{""id"": 41,""dish"": 2}]},{""ingridient"": 53,""count"": 2,""steps"": [{""id"": 7},{""id"": 41,""dish"": 5}]},{""ingridient"": 1,""count"": 1,""steps"": [{""id"": 7},{""id"": 41,""dish"": 7}]}]","",Салат с тунцом
141,14,1,"[{""ingridient"": 50,""count"": 1,""steps"": [{""id"": 8},{""id"": 17,""dish"": 10}]},{""ingridient"": 69,""count"": 1,""steps"": [{""id"": 7},{""id"": 17,""dish"": 5}]},{""ingridient"": 37,""count"": 1,""steps"": [{""id"": 7},{""id"": 17,""dish"": 7}]},{""ingridient"": 19,""count"": 2,""steps"": [{""id"": 7},{""id"": 17,""dish"": 6}]}]","",Бобовый суп
142,14,2,"[{""ingridient"": 50,""count"": 1,""steps"": [{""id"": 8},{""id"": 2,""dish"": 10}]},{""ingridient"": 69,""count"": 1,""steps"": [{""id"": 7},{""id"": 2,""dish"": 5}]},{""ingridient"": 37,""count"": 1,""steps"": [{""id"": 7},{""id"": 2,""dish"": 7}]},{""ingridient"": 19,""count"": 2,""steps"": [{""id"": 7},{""id"": 2,""dish"": 6}]}]","",Бобовый суп
143,14,3,"[{""ingridient"": 50,""count"": 1,""steps"": [{""id"": 8},{""id"": 15,""dish"": 10}]},{""ingridient"": 69,""count"": 1,""steps"": [{""id"": 7},{""id"": 15,""dish"": 5}]},{""ingridient"": 37,""count"": 1,""steps"": [{""id"": 7},{""id"": 15,""dish"": 7}]},{""ingridient"": 19,""count"": 2,""steps"": [{""id"": 7},{""id"": 15,""dish"": 6}]}]","",Бобовый суп
144,14,4,"[{""ingridient"": 50,""count"": 1,""steps"": [{""id"": 8},{""id"": 16,""dish"": 10}]},{""ingridient"": 69,""count"": 1,""steps"": [{""id"": 7},{""id"": 16,""dish"": 5}]},{""ingridient"": 37,""count"": 1,""steps"": [{""id"": 7},{""id"": 16,""dish"": 7}]},{""ingridient"": 19,""count"": 2,""steps"": [{""id"": 7},{""id"": 16,""dish"": 6}]}]","",Бобовый суп
145,14,5,"[{""ingridient"": 50,""count"": 1,""steps"": [{""id"": 8},{""id"": 22,""dish"": 10}]},{""ingridient"": 69,""count"": 1,""steps"": [{""id"": 7},{""id"": 22,""dish"": 5}]},{""ingridient"": 37,""count"": 1,""steps"": [{""id"": 7},{""id"": 22,""dish"": 7}]},{""ingridient"": 19,""count"": 2,""steps"": [{""id"": 7},{""id"": 22,""dish"": 6}]}]","",Бобовый суп
146,14,6,"[{""ingridient"": 50,""count"": 1,""steps"": [{""id"": 8},{""id"": 37,""dish"": 10}]},{""ingridient"": 69,""count"": 1,""steps"": [{""id"": 7},{""id"": 37,""dish"": 5}]},{""ingridient"": 37,""count"": 1,""steps"": [{""id"": 7},{""id"": 37,""dish"": 7}]},{""ingridient"": 19,""count"": 2,""steps"": [{""id"": 7},{""id"": 37,""dish"": 6}]}]","",Бобовый суп
147,14,7,"[{""ingridient"": 50,""count"": 1,""steps"": [{""id"": 8},{""id"": 38,""dish"": 10}]},{""ingridient"": 69,""count"": 1,""steps"": [{""id"": 7},{""id"": 38,""dish"": 5}]},{""ingridient"": 37,""count"": 1,""steps"": [{""id"": 7},{""id"": 38,""dish"": 7}]},{""ingridient"": 19,""count"": 2,""steps"": [{""id"": 7},{""id"": 38,""dish"": 6}]}]","",Бобовый суп
148,14,8,"[{""ingridient"": 50,""count"": 1,""steps"": [{""id"": 8},{""id"": 39,""dish"": 10}]},{""ingridient"": 69,""count"": 1,""steps"": [{""id"": 7},{""id"": 39,""dish"": 5}]},{""ingridient"": 37,""count"": 1,""steps"": [{""id"": 7},{""id"": 39,""dish"": 7}]},{""ingridient"": 19,""count"": 2,""steps"": [{""id"": 7},{""id"": 39,""dish"": 6}]}]","",Бобовый суп
149,14,9,"[{""ingridient"": 50,""count"": 1,""steps"": [{""id"": 8},{""id"": 40,""dish"": 10}]},{""ingridient"": 69,""count"": 1,""steps"": [{""id"": 7},{""id"": 40,""dish"": 5}]},{""ingridient"": 37,""count"": 1,""steps"": [{""id"": 7},{""id"": 40,""dish"": 7}]},{""ingridient"": 19,""count"": 2,""steps"": [{""id"": 7},{""id"": 40,""dish"": 6}]}]","",Бобовый суп
150,14,10,"[{""ingridient"": 50,""count"": 1,""steps"": [{""id"": 8},{""id"": 41,""dish"": 10}]},{""ingridient"": 69,""count"": 1,""steps"": [{""id"": 7},{""id"": 41,""dish"": 5}]},{""ingridient"": 37,""count"": 1,""steps"": [{""id"": 7},{""id"": 41,""dish"": 7}]},{""ingridient"": 19,""count"": 2,""steps"": [{""id"": 7},{""id"": 41,""dish"": 6}]}]","",Бобовый суп
151,15,1,"[{
	""ingridient"": 10,
	""count"": 1,
	""steps"": [{
		""id"": 8
	}, {
		""id"": 17,
		 ""dish"": 7
	}]
}, {
	""ingridient"": 54,
	""count"": 1,
	""steps"": [{
		""id"": 8
	}, {
		""id"": 17,
		""dish"": 25
	}]
}, {
	""ingridient"": 79,
	""count"": 3,
	""steps"": [{
		""id"": 8
	}, {
		""id"": 17,
		""dish"": 35
	}]
}, {
	""ingridient"": 31,
	""count"": 2,
	""steps"": [{
		""id"": 8
	}]
}]","",Круассан
152,15,2,"[{
	""ingridient"": 10,
	""count"": 1,
	""steps"": [{
		""id"": 8
	}, {
		""id"": 2,
		 ""dish"": 7
	}]
}, {
	""ingridient"": 54,
	""count"": 1,
	""steps"": [{
		""id"": 8
	}, {
		""id"": 2,
		""dish"": 25
	}]
}, {
	""ingridient"": 79,
	""count"": 3,
	""steps"": [{
		""id"": 8
	}, {
		""id"": 2,
		""dish"": 35
	}]
}, {
	""ingridient"": 31,
	""count"": 2,
	""steps"": [{
		""id"": 8
	}]
}]","",Круассан
153,15,3,"[{
	""ingridient"": 10,
	""count"": 1,
	""steps"": [{
		""id"": 8
	}, {
		""id"": 15,
		 ""dish"": 7
	}]
}, {
	""ingridient"": 54,
	""count"": 1,
	""steps"": [{
		""id"": 8
	}, {
		""id"": 15,
		""dish"": 25
	}]
}, {
	""ingridient"": 79,
	""count"": 3,
	""steps"": [{
		""id"": 8
	}, {
		""id"": 15,
		""dish"": 35
	}]
}, {
	""ingridient"": 31,
	""count"": 2,
	""steps"": [{
		""id"": 8
	}]
}]","",Круассан
154,15,4,"[{
	""ingridient"": 10,
	""count"": 1,
	""steps"": [{
		""id"": 8
	}, {
		""id"": 16,
		 ""dish"": 7
	}]
}, {
	""ingridient"": 54,
	""count"": 1,
	""steps"": [{
		""id"": 8
	}, {
		""id"": 16,
		""dish"": 25
	}]
}, {
	""ingridient"": 79,
	""count"": 3,
	""steps"": [{
		""id"": 8
	}, {
		""id"": 16,
		""dish"": 35
	}]
}, {
	""ingridient"": 31,
	""count"": 2,
	""steps"": [{
		""id"": 8
	}]
}]","",Круассан
155,15,5,"[{
	""ingridient"": 10,
	""count"": 1,
	""steps"": [{
		""id"": 8
	}, {
		""id"": 22,
		 ""dish"": 7
	}]
}, {
	""ingridient"": 54,
	""count"": 1,
	""steps"": [{
		""id"": 8
	}, {
		""id"": 22,
		""dish"": 25
	}]
}, {
	""ingridient"": 79,
	""count"": 3,
	""steps"": [{
		""id"": 8
	}, {
		""id"": 22,
		""dish"": 35
	}]
}, {
	""ingridient"": 31,
	""count"": 2,
	""steps"": [{
		""id"": 8
	}]
}]","",Круассан
156,15,6,"[{
	""ingridient"": 10,
	""count"": 1,
	""steps"": [{
		""id"": 8
	}, {
		""id"": 37,
		 ""dish"": 7
	}]
}, {
	""ingridient"": 54,
	""count"": 1,
	""steps"": [{
		""id"": 8
	}, {
		""id"": 37,
		""dish"": 25
	}]
}, {
	""ingridient"": 79,
	""count"": 3,
	""steps"": [{
		""id"": 8
	}, {
		""id"": 37,
		""dish"": 35
	}]
}, {
	""ingridient"": 31,
	""count"": 2,
	""steps"": [{
		""id"": 8
	}]
}]","",Круассан
157,15,7,"[{
	""ingridient"": 10,
	""count"": 1,
	""steps"": [{
		""id"": 8
	}, {
		""id"": 38,
		 ""dish"": 7
	}]
}, {
	""ingridient"": 54,
	""count"": 1,
	""steps"": [{
		""id"": 8
	}, {
		""id"": 38,
		""dish"": 25
	}]
}, {
	""ingridient"": 79,
	""count"": 3,
	""steps"": [{
		""id"": 8
	}, {
		""id"": 38,
		""dish"": 35
	}]
}, {
	""ingridient"": 31,
	""count"": 2,
	""steps"": [{
		""id"": 8
	}]
}]","",Круассан
158,15,8,"[{
	""ingridient"": 10,
	""count"": 1,
	""steps"": [{
		""id"": 8
	}, {
		""id"": 39,
		 ""dish"": 7
	}]
}, {
	""ingridient"": 54,
	""count"": 1,
	""steps"": [{
		""id"": 8
	}, {
		""id"": 39,
		""dish"": 25
	}]
}, {
	""ingridient"": 79,
	""count"": 3,
	""steps"": [{
		""id"": 8
	}, {
		""id"": 39,
		""dish"": 35
	}]
}, {
	""ingridient"": 31,
	""count"": 2,
	""steps"": [{
		""id"": 8
	}]
}]","",Круассан
159,15,9,"[{
	""ingridient"": 10,
	""count"": 1,
	""steps"": [{
		""id"": 8
	}, {
		""id"": 40,
		 ""dish"": 7
	}]
}, {
	""ingridient"": 54,
	""count"": 1,
	""steps"": [{
		""id"": 8
	}, {
		""id"": 40,
		""dish"": 25
	}]
}, {
	""ingridient"": 79,
	""count"": 3,
	""steps"": [{
		""id"": 8
	}, {
		""id"": 40,
		""dish"": 35
	}]
}, {
	""ingridient"": 31,
	""count"": 2,
	""steps"": [{
		""id"": 8
	}]
}]","",Круассан
160,15,10,"[{
	""ingridient"": 10,
	""count"": 1,
	""steps"": [{
		""id"": 8
	}, {
		""id"": 41,
		 ""dish"": 7
	}]
}, {
	""ingridient"": 54,
	""count"": 1,
	""steps"": [{
		""id"": 8
	}, {
		""id"": 41,
		""dish"": 25
	}]
}, {
	""ingridient"": 79,
	""count"": 3,
	""steps"": [{
		""id"": 8
	}, {
		""id"": 41,
		""dish"": 35
	}]
}, {
	""ingridient"": 31,
	""count"": 2,
	""steps"": [{
		""id"": 8
	}]
}]","",Круассан
161,17,1,"[{""ingridient"": 69,""count"": 3,""steps"": [{""id"": 10},{""id"": 17,""dish"": 5}]},{""ingridient"": 85,""count"": 1,""steps"": [{""id"": 10},{""id"": 17,""dish"": 7}]},{""ingridient"": 50,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 9,""count"": 1,""steps"": [{""id"": 10},{""id"": 17,""dish"": 7}]}]","",говяжье рагу
162,17,2,"[{""ingridient"": 69,""count"": 3,""steps"": [{""id"": 10},{""id"": 2,""dish"": 5}]},{""ingridient"": 85,""count"": 1,""steps"": [{""id"": 10},{""id"": 2,""dish"": 7}]},{""ingridient"": 50,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 9,""count"": 1,""steps"": [{""id"": 10},{""id"": 2,""dish"": 7}]}]","",говяжье рагу
163,17,3,"[{""ingridient"": 69,""count"": 3,""steps"": [{""id"": 10},{""id"": 15,""dish"": 5}]},{""ingridient"": 85,""count"": 1,""steps"": [{""id"": 10},{""id"": 15,""dish"": 7}]},{""ingridient"": 50,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 9,""count"": 1,""steps"": [{""id"": 10},{""id"": 15,""dish"": 7}]}]","",говяжье рагу
164,17,4,"[{""ingridient"": 69,""count"": 3,""steps"": [{""id"": 10},{""id"": 16,""dish"": 5}]},{""ingridient"": 85,""count"": 1,""steps"": [{""id"": 10},{""id"": 16,""dish"": 7}]},{""ingridient"": 50,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 9,""count"": 1,""steps"": [{""id"": 10},{""id"": 16,""dish"": 7}]}]","",говяжье рагу
165,17,5,"[{""ingridient"": 69,""count"": 3,""steps"": [{""id"": 10},{""id"": 22,""dish"": 5}]},{""ingridient"": 85,""count"": 1,""steps"": [{""id"": 10},{""id"": 22,""dish"": 7}]},{""ingridient"": 50,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 9,""count"": 1,""steps"": [{""id"": 10},{""id"": 22,""dish"": 7}]}]","",говяжье рагу
166,17,6,"[{""ingridient"": 69,""count"": 3,""steps"": [{""id"": 10},{""id"": 37,""dish"": 5}]},{""ingridient"": 85,""count"": 1,""steps"": [{""id"": 10},{""id"": 37,""dish"": 7}]},{""ingridient"": 50,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 9,""count"": 1,""steps"": [{""id"": 10},{""id"": 37,""dish"": 7}]}]","",говяжье рагу
167,17,7,"[{""ingridient"": 69,""count"": 3,""steps"": [{""id"": 10},{""id"": 38,""dish"": 5}]},{""ingridient"": 85,""count"": 1,""steps"": [{""id"": 10},{""id"": 38,""dish"": 7}]},{""ingridient"": 50,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 9,""count"": 1,""steps"": [{""id"": 10},{""id"": 38,""dish"": 7}]}]","",говяжье рагу
168,17,8,"[{""ingridient"": 69,""count"": 3,""steps"": [{""id"": 10},{""id"": 39,""dish"": 5}]},{""ingridient"": 85,""count"": 1,""steps"": [{""id"": 10},{""id"": 39,""dish"": 7}]},{""ingridient"": 50,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 9,""count"": 1,""steps"": [{""id"": 10},{""id"": 39,""dish"": 7}]}]","",говяжье рагу
169,17,9,"[{""ingridient"": 69,""count"": 3,""steps"": [{""id"": 10},{""id"": 40,""dish"": 5}]},{""ingridient"": 85,""count"": 1,""steps"": [{""id"": 10},{""id"": 40,""dish"": 7}]},{""ingridient"": 50,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 9,""count"": 1,""steps"": [{""id"": 10},{""id"": 40,""dish"": 7}]}]","",говяжье рагу
170,17,10,"[{""ingridient"": 69,""count"": 3,""steps"": [{""id"": 10},{""id"": 41,""dish"": 5}]},{""ingridient"": 85,""count"": 1,""steps"": [{""id"": 10},{""id"": 41,""dish"": 7}]},{""ingridient"": 50,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 9,""count"": 1,""steps"": [{""id"": 10},{""id"": 41,""dish"": 7}]}]","",говяжье рагу
171,18,1,"[{""ingridient"": 31,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 9,""count"": 1,""steps"": [{""id"": 10},{""id"": 17,""dish"": 4}]},{""ingridient"": 3,""count"": 1,""steps"": [{""id"": 10},{""id"": 17,""dish"": 9}]},{""ingridient"": 84,""count"": 2,""steps"": [{""id"": 10},{""id"": 17,""dish"": 5}]}]","",гребешки
172,18,2,"[{""ingridient"": 31,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 9,""count"": 1,""steps"": [{""id"": 10},{""id"": 2,""dish"": 4}]},{""ingridient"": 3,""count"": 1,""steps"": [{""id"": 10},{""id"": 2,""dish"": 9}]},{""ingridient"": 84,""count"": 2,""steps"": [{""id"": 10},{""id"": 2,""dish"": 5}]}]","",гребешки
173,18,3,"[{""ingridient"": 31,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 9,""count"": 1,""steps"": [{""id"": 10},{""id"": 15,""dish"": 4}]},{""ingridient"": 3,""count"": 1,""steps"": [{""id"": 10},{""id"": 15,""dish"": 9}]},{""ingridient"": 84,""count"": 2,""steps"": [{""id"": 10},{""id"": 15,""dish"": 5}]}]","",гребешки
174,18,4,"[{""ingridient"": 31,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 9,""count"": 1,""steps"": [{""id"": 10},{""id"": 16,""dish"": 4}]},{""ingridient"": 3,""count"": 1,""steps"": [{""id"": 10},{""id"": 16,""dish"": 9}]},{""ingridient"": 84,""count"": 2,""steps"": [{""id"": 10},{""id"": 16,""dish"": 5}]}]","",гребешки
175,18,5,"[{""ingridient"": 31,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 9,""count"": 1,""steps"": [{""id"": 10},{""id"": 22,""dish"": 4}]},{""ingridient"": 3,""count"": 1,""steps"": [{""id"": 10},{""id"": 22,""dish"": 9}]},{""ingridient"": 84,""count"": 2,""steps"": [{""id"": 10},{""id"": 22,""dish"": 5}]}]","",гребешки
176,18,6,"[{""ingridient"": 31,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 9,""count"": 1,""steps"": [{""id"": 10},{""id"": 37,""dish"": 4}]},{""ingridient"": 3,""count"": 1,""steps"": [{""id"": 10},{""id"": 37,""dish"": 9}]},{""ingridient"": 84,""count"": 2,""steps"": [{""id"": 10},{""id"": 37,""dish"": 5}]}]","",гребешки
